Collecting data to data/collection_20260202_024420.jsonl
Press Ctrl+C to stop

[  10] BRTI: $76,796.57 | Kalshi: 0.28
[3010] BRTI: $78,681.21 | Kalshi: 0.37
[3020] BRTI: $78,585.20 | Kalshi: 0.23
[3030] BRTI: $78,508.28 | Kalshi: 0.01
[3040] BRTI: $78,505.52 | Kalshi: 0.69
[3050] BRTI: $78,615.50 | Kalshi: 0.82
[3060] BRTI: $78,904.42 | Kalshi: 0.99
[3070] BRTI: $78,886.83 | Kalshi: 0.36
[3080] BRTI: $78,827.68 | Kalshi: 0.13
[3090] BRTI: $78,806.05 | Kalshi: 0.03
[3100] BRTI: $78,721.59 | Kalshi: 0.38
[3110] BRTI: $78,686.05 | Kalshi: 0.18
[3120] BRTI: $78,642.45 | Kalshi: 0.02
[3130] BRTI: $78,434.40 | Kalshi: 0.50
[3140] BRTI: $78,285.11 | Kalshi: 0.09
[3150] BRTI: $78,379.40 | Kalshi: 0.08
[3160] BRTI: $78,426.29 | Kalshi: 0.63
[3170] BRTI: $78,402.02 | Kalshi: 0.58
[3180] BRTI: $78,387.33 | Kalshi: 0.59
[3190] BRTI: $78,395.12 | Kalshi: 0.79
[3200] BRTI: $78,357.23 | Kalshi: 0.72
[3210] BRTI: $78,308.01 | Kalshi: 0.45
[3220] BRTI: $78,197.81 | Kalshi: 0.42
[3230] BRTI: $77,957.38 | Kalshi: 0.06
[3240] BRTI: $78,028.89 | Kalshi: 0.02
[3250] BRTI: $78,069.62 | Kalshi: 0.51
[3260] BRTI: $78,319.46 | Kalshi: 0.95
[3270] BRTI: $78,344.81 | Kalshi: 0.99
[3280] BRTI: $78,412.30 | Kalshi: 0.31
[3290] BRTI: $78,539.15 | Kalshi: 0.40
[3300] BRTI: $78,467.18 | Kalshi: 0.06
[3310] BRTI: $78,552.03 | Kalshi: 0.88
[3320] BRTI: $78,531.64 | Kalshi: 0.81
[3330] BRTI: $78,522.43 | Kalshi: 0.99
[3340] BRTI: $78,505.54 | Kalshi: 0.36
[3350] BRTI: $78,677.87 | Kalshi: 0.90
[3360] BRTI: $78,748.14 | Kalshi: 0.99
[3370] BRTI: $78,641.63 | Kalshi: 0.17
[3380] BRTI: $78,654.20 | Kalshi: 0.14
[3390] BRTI: $78,658.06 | Kalshi: 0.02
[3400] BRTI: $78,758.34 | Kalshi: 0.81
[3410] BRTI: $78,798.54 | Kalshi: 0.90
[3420] BRTI: $78,755.49 | Kalshi: 0.99
[3430] BRTI: $78,766.19 | Kalshi: 0.61
[3440] BRTI: $78,727.34 | Kalshi: 0.16
[3450] BRTI: $78,728.62 | Kalshi: 0.45
[3460] BRTI: $78,731.82 | Kalshi: 0.63
[3470] BRTI: $78,624.88 | Kalshi: 0.11
[3480] BRTI: $78,450.48 | Kalshi: 0.45
[3490] BRTI: $78,652.47 | Kalshi: 0.86
[3500] BRTI: $78,857.74 | Kalshi: 0.99
[3510] BRTI: $78,824.26 | Kalshi: 0.47
[3520] BRTI: $78,874.51 | Kalshi: 0.63
[3530] BRTI: $78,928.62 | Kalshi: 0.72
[3540] BRTI: $78,930.04 | Kalshi: 0.37
[3550] BRTI: $78,854.29 | Kalshi: 0.09
[3560] BRTI: $78,657.40 | Kalshi: 0.00
[3570] BRTI: $78,715.40 | Kalshi: 0.59
[3580] BRTI: $78,729.95 | Kalshi: 0.74
[3590] BRTI: $78,604.57 | Kalshi: 0.07
[3600] BRTI: $78,106.54 | Kalshi: 0.45
[3610] BRTI: $78,270.64 | Kalshi: 0.64
[3620] BRTI: $77,954.41 | Kalshi: 0.03
[3630] BRTI: $77,964.95 | Kalshi: 0.59
[3640] BRTI: $78,290.40 | Kalshi: 0.95
[3650] BRTI: $78,274.82 | Kalshi: 0.99
[3660] BRTI: $78,250.09 | Kalshi: 0.46
[3670] BRTI: $78,261.91 | Kalshi: 0.39
[3680] BRTI: $78,343.47 | Kalshi: 0.84
[3690] BRTI: $78,319.86 | Kalshi: 0.34
[3700] BRTI: $78,426.64 | Kalshi: 0.72
[3710] BRTI: $78,453.33 | Kalshi: 0.94
[3720] BRTI: $78,489.22 | Kalshi: 0.48
[3730] BRTI: $78,360.52 | Kalshi: 0.09
[3740] BRTI: $78,428.00 | Kalshi: 0.12
[3750] BRTI: $78,297.03 | Kalshi: 0.10
[3760] BRTI: $78,107.32 | Kalshi: 0.01
[3770] BRTI: $78,132.97 | Kalshi: 0.00
[3780] BRTI: $78,146.09 | Kalshi: 0.68
[3790] BRTI: $78,074.89 | Kalshi: 0.37
[3800] BRTI: $78,053.08 | Kalshi: 0.11
[3810] BRTI: $78,085.22 | Kalshi: 0.63
[3820] BRTI: $78,147.94 | Kalshi: 0.86
[3830] BRTI: $78,153.76 | Kalshi: 0.97
[3840] BRTI: $78,159.16 | Kalshi: 0.55
[3850] BRTI: $78,086.59 | Kalshi: 0.11
[3860] BRTI: $77,986.07 | Kalshi: 0.00
[3870] BRTI: $78,029.10 | Kalshi: 0.69
[3880] BRTI: $78,188.11 | Kalshi: 0.94
[3890] BRTI: $78,187.57 | Kalshi: 0.99
[3900] BRTI: $78,241.56 | Kalshi: 0.66
[3910] BRTI: $78,209.21 | Kalshi: 0.60
[3920] BRTI: $78,108.86 | Kalshi: 0.05
[3930] BRTI: $77,991.94 | Kalshi: 0.29
[3940] BRTI: $78,051.66 | Kalshi: 0.73
[3950] BRTI: $78,244.87 | Kalshi: 0.99
[3960] BRTI: $78,128.92 | Kalshi: 0.37
[3970] BRTI: $78,120.61 | Kalshi: 0.18
[3980] BRTI: $78,201.75 | Kalshi: 0.80
[3990] BRTI: $78,197.24 | Kalshi: 0.30
[4000] BRTI: $78,280.68 | Kalshi: 0.53
[4010] BRTI: $78,229.64 | Kalshi: 0.00
[4020] BRTI: $78,363.44 | Kalshi: 0.81
[4030] BRTI: $78,311.72 | Kalshi: 0.78
[4040] BRTI: $78,296.68 | Kalshi: 0.99
[4050] BRTI: $78,202.46 | Kalshi: 0.24
[4060] BRTI: $78,299.99 | Kalshi: 0.44
[4070] BRTI: $78,344.86 | Kalshi: 0.99
[4080] BRTI: $78,299.81 | Kalshi: 0.28
[4090] BRTI: $78,204.34 | Kalshi: 0.05
[4100] BRTI: $78,346.41 | Kalshi: 0.45
[4110] BRTI: $78,308.67 | Kalshi: 0.44
[4120] BRTI: $78,333.08 | Kalshi: 0.62
[4130] BRTI: $78,251.85 | Kalshi: 0.45
[4140] BRTI: $78,294.84 | Kalshi: 0.63
[4150] BRTI: $78,215.26 | Kalshi: 0.24
[4160] BRTI: $78,242.91 | Kalshi: 0.35
[4170] BRTI: $78,255.74 | Kalshi: 0.43
[4180] BRTI: $78,255.59 | Kalshi: 0.40
[4190] BRTI: $78,340.52 | Kalshi: 0.30
[4200] BRTI: $78,086.48 | Kalshi: 0.11
[4210] BRTI: $78,279.40 | Kalshi: 0.18
[4220] BRTI: $78,317.57 | Kalshi: 0.43
[4230] BRTI: $78,135.64 | Kalshi: 0.19
[4240] BRTI: $77,899.29 | Kalshi: 0.03
[4250] BRTI: $77,702.33 | Kalshi: 0.47
[4260] BRTI: $77,789.34 | Kalshi: 0.46
[4270] BRTI: $77,390.97 | Kalshi: 0.04
[4280] BRTI: $77,168.95 | Kalshi: 0.51
[4290] BRTI: $77,494.54 | Kalshi: 0.73
[4300] BRTI: $77,406.57 | Kalshi: 0.89
